0.0   1.8242781832862368e-131
0.04   1.053338132268656e-127
0.08   5.351245565244082e-124
0.12   2.3919510802450487e-120
0.16   9.407192920555091e-117
0.2   3.255203629310922e-113
0.24   9.910752601348357e-110
0.28   2.6548836032725423e-106
0.32   6.25741165495919e-103
0.36   1.2976404597304913e-99
0.4   2.3676879405152426e-96
0.44   3.801062462481144e-93
0.48   5.369032645182088e-90
0.52   6.672638822558523e-87
0.56   7.296419184981098e-84
0.6   7.019926771694249e-81
0.64   5.942457828254212e-78
0.68   4.425990195135375e-75
0.72   2.9004521872397677e-72
0.76   1.672368712995634e-69
0.8   8.484174336974091e-67
0.84   3.7870284161301675e-64
0.88   1.4873022066949266e-61
0.92   5.1393934123154135e-59
0.96   1.56256056579529e-56
1.0   4.179984461939399e-54
1.04   9.838431018401147e-52
1.08   2.0374693192985985e-49
1.12   3.712540557433673e-47
1.16   5.952059511619926e-45
1.2   8.396156435204061e-43
1.24   1.0421075435059596e-40
1.28   1.1380602211347676e-38
1.32   1.093555949775326e-36
1.36   9.245763168376069e-35
1.4000000000000001   6.878189578125338e-33
1.44   4.5023539449353905e-31
1.48   2.59325257551788e-29
1.52   1.3143064309987194e-27
1.56   5.861431908499448e-26
1.6   2.3002598060148238e-24
1.6400000000000001   7.943824743982774e-23
1.68   2.4142319269384294e-21
1.72   6.457230096547426e-20
1.76   1.5200520131477107e-18
1.8   3.1495586721945404e-17
1.84   5.744647716193885e-16
1.8800000000000001   9.224754098054606e-15
1.92   1.3043510350056208e-13
1.96   1.6243249194664165e-12
2.0   1.7819938592814773e-11
2.04   1.7228355474303424e-10
2.08   1.4685147337537972e-9
2.12   1.1042254922435644e-8
2.16   7.32995976809481e-8
2.2   4.299517679661705e-7
2.24   2.2311859983682736e-6
2.2800000000000002   1.0259189112817772e-5
2.32   4.187765200695515e-5
2.36   0.0001521135617478778
2.4   0.0004930681568812803
2.44   0.0014310522248013094
2.48   0.003733154753886053
2.52   0.008790311468187678
2.56   0.018767332278028393
2.6   0.036501855374310097
2.64   0.06498950648578883
2.68   0.1064503727736341
2.72   0.16122846149489165
2.7600000000000002   0.22695177287174131
2.8000000000000003   0.2982981768373392
2.84   0.3674514864976855
2.88   0.4252310522483159
2.92   0.4630266719950907
2.96   0.4755256136642029
3.0   0.4632933635601276
3.04   0.43331198188602427
3.08   0.3961986536115354
3.12   0.36128059488043107
3.16   0.3327774840308657
3.2   0.3095900040206494
3.24   0.2881150872266813
3.2800000000000002   0.2652961198457999
3.3200000000000003   0.2398684615050343
3.36   0.21206210820355184
3.4   0.1830584965783787
3.44   0.15465450454116078
3.48   0.12869019012778649
3.52   0.10617618531611224
3.56   0.08686981022458941
3.6   0.06987484240638767
3.64   0.05477906333354134
3.68   0.04222897566111809
3.72   0.033390328244766086
3.7600000000000002   0.028795965161874378
3.8000000000000003   0.027578251700803788
3.84   0.027695553801554005
3.88   0.02696341613727168
3.92   0.02414302947969221
3.96   0.019375138144108947
4.0   0.013782743128512511
4.04   0.008652049109040322
4.08   0.004784325002525522
4.12   0.002328810945079525
4.16   0.0009975581873404944
4.2   0.00037599709564525315
4.24   0.00012469637049847222
4.28   3.638635504581281e-5
4.32   9.34190938588102e-6
4.36   2.11029844464907e-6
4.4   4.1943314379787275e-7
4.44   7.334863778504228e-8
4.48   1.1285783636603056e-8
4.5200000000000005   1.5278535076107713e-9
4.5600000000000005   1.8198769579540178e-10
4.6000000000000005   1.907272060643835e-11
4.64   1.7587073366093134e-12
4.68   1.426871325980995e-13
4.72   1.0185593796293477e-14
4.76   6.397321850199091e-16
4.8   3.5352518263321676e-17
4.84   1.7189087258952614e-18
4.88   7.353525174015967e-20
4.92   2.767888919600941e-21
4.96   9.166679286701967e-23
5.0   2.671072790015739e-24
5.04   6.848094043382679e-26
5.08   1.5447706685082026e-27
5.12   3.0659750742819935e-29
5.16   5.354063667938671e-31
5.2   8.226379662233869e-33
5.24   1.1121011074578091e-34
5.28   1.3227875651173872e-36
5.32   1.3843510690598757e-38
5.36   1.2747137882819606e-40
5.4   1.0327362772453505e-42
5.44   7.361672425126626e-45
5.48   4.617148582370706e-47
5.5200000000000005   2.5478949554346567e-49
5.5600000000000005   1.2370848650152939e-51
5.6000000000000005   5.284790486810471e-54
5.64   1.9863984234449135e-56
5.68   6.5692419184475334e-59
5.72   1.911500673522657e-61
5.76   4.8937745898456966e-64
5.8   1.1023608326444746e-66
5.84   2.1848110972439407e-69
5.88   3.8099065049019924e-72
5.92   5.845545559765355e-75
5.96   7.891255182234821e-78
6.0   9.372974417591085e-81
6.04   9.795330233939291e-84
6.08   9.006810778884991e-87
6.12   7.286740475539589e-90
6.16   5.18687606821646e-93
6.2   3.2485439523734103e-96
6.24   1.7901191113293497e-99
6.28   8.67931433819885e-103
6.32   3.702535337122422e-106
6.36   1.3897072177187628e-109
6.4   4.589419117753483e-113
6.44   1.3335289059789548e-116
6.48   3.409239047460997e-120
6.5200000000000005   7.668718218119383e-124
6.5600000000000005   1.517743608898254e-127
6.6000000000000005   2.642922033887185e-131
6.640000000000001   4.0493059986076136e-135
6.68   5.458673874032435e-139
6.72   6.474466769663832e-143
6.76   6.756646073725127e-147
6.8   6.203955025239388e-151
6.84   5.012061802920598e-155
6.88   3.562661008435087e-159
6.92   2.2281421282852182e-163
6.96   1.226087841586554e-167
7.0   5.936228201923033e-172
7.04   2.5287732932394496e-176
7.08   9.478061249377696e-181
7.12   3.125643424293956e-185
7.16   9.069214196652849e-190
7.2   2.3153155726216578e-194
7.24   5.200690783188456e-199
7.28   1.0278321049501773e-203
7.32   1.7872842636391836e-208
7.36   2.7344840245435845e-213
7.4   3.6810138854037925e-218
7.44   4.359832728240344e-223
7.48   4.543416020355361e-228
7.5200000000000005   4.165867850927489e-233
7.5600000000000005   3.360769906120135e-238
