0.0   1.5405626962197495e-82
0.04   1.468956754260425e-79
0.08   1.23239222498419e-76
0.12   9.097020959979141e-74
0.16   5.908262021119993e-71
0.2   3.376218968361271e-68
0.24   1.6975077669190017e-65
0.28   7.509365463205392e-63
0.32   2.9228398381514945e-60
0.36   1.000960873335733e-57
0.4   3.0160566285212972e-55
0.44   7.995988992538995e-53
0.48   1.865156121839296e-50
0.52   3.827969764490474e-48
0.56   6.91245176619156e-46
0.6   1.0982621974541744e-43
0.64   1.5352894408647626e-41
0.68   1.8883600199920465e-39
0.72   2.0435705593687646e-37
0.76   1.945829503541271e-35
0.8   1.630160017320184e-33
0.84   1.2016168130484728e-31
0.88   7.793132531159052e-30
0.92   4.447013357191963e-28
0.96   2.2327243672733084e-26
1.0   9.863069575930032e-25
1.04   3.833534602009988e-23
1.08   1.3109827728197254e-21
1.12   3.9446174202817015e-20
1.16   1.0442947583804426e-18
1.2   2.4324930847836063e-17
1.24   4.985290114618437e-16
1.28   8.989583392907661e-15
1.32   1.4262609794010973e-13
1.36   1.9909884565719077e-12
1.4000000000000001   2.4453937044248177e-11
1.44   2.6426469337347935e-10
1.48   2.512695165799206e-9
1.52   2.1020874090577597e-8
1.56   1.5472911587140188e-7
1.6   1.002082836012616e-6
1.6400000000000001   5.710123608984682e-6
1.68   2.8628441318849284e-5
1.72   0.0001262874538615873
1.76   0.000490154540033211
1.8   0.001673848687307594
1.84   0.005029325998661218
1.8800000000000001   0.013295787224196522
1.92   0.030926430440794326
1.96   0.06329355546146141
2.0   0.11397535087837259
2.04   0.18059618191118118
2.08   0.25184247226228673
2.12   0.30925180198795843
2.16   0.3349725459186907
2.2   0.3217735921652832
2.24   0.27860272906886235
2.2800000000000002   0.2275033801289284
2.32   0.19374267851697322
2.36   0.19504058762004017
2.4   0.23511394348477235
2.44   0.3035938654853312
2.48   0.38157295847006434
2.52   0.449825588872941
2.56   0.49518752702413427
2.6   0.5117380048151466
2.64   0.4978934577874297
2.68   0.45412547300204464
2.72   0.384200472106395
2.7600000000000002   0.297564315697046
2.8000000000000003   0.2084358444241038
2.84   0.13080347365952177
2.88   0.07305224423522674
2.92   0.03615066565100161
2.96   0.01580767860249375
3.0   0.006097470986341503
3.04   0.0020725847946300034
3.08   0.0006204196742506629
3.12   0.00016349621190884391
3.16   3.792120465199185e-5
3.2   7.74018446197785e-6
3.24   1.3902119193199783e-6
3.2800000000000002   2.1971051931116764e-7
3.3200000000000003   3.055263927502336e-8
3.36   3.7382423896371115e-9
3.4   4.024414920359603e-10
3.44   3.811992780511059e-11
3.48   3.1769757882532045e-12
3.52   2.329632198942867e-13
3.56   1.5030447189857525e-14
3.6   8.532321544768108e-16
3.64   4.261604154008983e-17
3.68   1.872791676455833e-18
3.72   7.241294950671115e-20
3.7600000000000002   2.4635045482711645e-21
3.8000000000000003   7.373961063516814e-23
3.84   1.9420420912589182e-24
3.88   4.500147567259832e-26
3.92   9.174981253161547e-28
3.96   1.6458639258815912e-29
4.0   2.5977238172428623e-31
4.04   3.607466724282995e-33
4.08   4.4078011979491984e-35
4.12   4.738620950871551e-37
4.16   4.4822104988611914e-39
4.2   3.730292038206044e-41
4.24   2.731515847590989e-43
4.28   1.7598470403682964e-45
4.32   9.975999669425469e-48
4.36   4.975631818049405e-50
4.4   2.1834857049942817e-52
4.44   8.430683313177063e-55
4.48   2.864082378182677e-57
4.5200000000000005   8.560882588647545e-60
4.5600000000000005   2.251447802305756e-62
4.6000000000000005   5.209733776763714e-65
4.64   1.0606680462645476e-67
4.68   1.9000006360147236e-70
4.72   2.994596505833465e-73
4.76   4.152725139598987e-76
4.8   5.066853724753643e-79
4.84   5.439435770572239e-82
4.88   5.137828995501953e-85
4.92   4.2698807301788945e-88
4.96   3.1222102790788195e-91
5.0   2.008717488047041e-94
5.04   1.1370665357597181e-97
5.08   5.663216991056456e-101
5.12   2.4817088683745828e-104
5.16   9.568608137299524e-108
5.2   3.2460635072431685e-111
5.24   9.688924273438345e-115
5.28   2.544511495014617e-118
5.32   5.87954311055731e-122
5.36   1.195344389109386e-125
5.4   2.138222138965697e-129
5.44   3.365293159600744e-133
5.48   4.660186419472459e-137
5.5200000000000005   5.677981634206432e-141
5.5600000000000005   6.086883410454323e-145
5.6000000000000005   5.7412477654298515e-149
5.64   4.764615967506106e-153
5.68   3.4790431928440154e-157
5.72   2.2351261811746424e-161
5.76   1.2634398683114393e-165
5.8   6.283728536600546e-170
5.84   2.7497332096398454e-174
5.88   1.0587026720613879e-178
5.92   3.586474653067046e-183
5.96   1.0689855356464869e-187
6.0   2.803407288686335e-192
6.04   6.468608599154962e-197
6.08   1.3132453015717468e-201
6.12   2.345800874983559e-206
6.16   3.6867758881786083e-211
6.2   5.098150352901159e-216
6.24   6.202815258956701e-221
6.28   6.640111317198519e-226
6.32   6.254205972131764e-231
6.36   5.182977291870573e-236
6.4   3.7791726986885335e-241
6.44   2.4245127778851376e-246
6.48   1.3685558405080717e-251
6.5200000000000005   6.796899897490942e-257
6.5600000000000005   2.9700894665300955e-262
6.6000000000000005   1.1419274048056424e-267
6.640000000000001   3.86293825052373e-273
6.68   1.1497603894625001e-278
6.72   3.010975527116439e-284
6.76   6.937730332519565e-290
6.8   1.4064940865625988e-295
6.84   2.508815432594163e-301
6.88   3.937402573091584e-307
6.92   5.4370238158e-313
6.96   6.60576e-319
7.0   0.0
7.04   0.0
7.08   0.0
7.12   0.0
7.16   0.0
7.2   0.0
7.24   0.0
7.28   0.0
7.32   0.0
7.36   0.0
7.4   0.0
7.44   0.0
7.48   0.0
7.5200000000000005   0.0
7.5600000000000005   0.0
7.6000000000000005   0.0
7.640000000000001   0.0
7.68   0.0
7.72   0.0
7.76   0.0
7.8   0.0
7.84   0.0
7.88   0.0
7.92   0.0
7.96   0.0
8.0   0.0
